symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
QQQ,2019-07-05 00:00:00+00:00,191.05,191.4,189.39,190.13,21415620,188.0000898418,188.3445024639,186.3665899772,187.0947766638,21415620,0.0,1.0
QQQ,2019-07-08 00:00:00+00:00,189.71,189.87,188.93,189.81,17598826,186.6814815173,186.8389272874,185.9139333882,186.7798851236,17598826,0.0,1.0
QQQ,2019-07-09 00:00:00+00:00,190.66,190.9,188.65,188.81,19193497,187.6163157772,187.8524844323,185.6384032905,185.7958490606,19193497,0.0,1.0
QQQ,2019-07-10 00:00:00+00:00,192.56,193.09,191.47,191.82,28374513,189.485984297,190.0075234104,188.4133849883,188.7577976103,28374513,0.0,1.0
QQQ,2019-07-11 00:00:00+00:00,192.42,193.34,191.81,192.85,23736122,189.3482192482,190.2535324261,188.7479572497,189.7713547553,23736122,0.0,1.0
QQQ,2019-07-12 00:00:00+00:00,193.53,193.54,192.45,192.63,20211883,190.4404992781,190.4503396387,189.37774033,189.5548668214,20211883,0.0,1.0
QQQ,2019-07-15 00:00:00+00:00,194.15,194.19,193.44,193.98,15606074,191.0506016372,191.0899630797,190.3519360324,190.8833155065,15606074,0.0,1.0
QQQ,2019-07-16 00:00:00+00:00,193.15,194.09,192.56,193.91,20190891,190.0665655742,190.9915594734,189.485984297,190.8144329821,20190891,0.0,1.0
QQQ,2019-07-17 00:00:00+00:00,192.2,193.49,192.18,193.15,16765069,189.1317313143,190.4011378356,189.112050593,190.0665655742,16765069,0.0,1.0
QQQ,2019-07-18 00:00:00+00:00,192.42,192.79,190.69,191.29,29066336,189.3482192482,189.7123125915,187.6458368591,188.2362584969,29066336,0.0,1.0
QQQ,2019-07-19 00:00:00+00:00,191.01,193.83,190.81,193.82,29387945,187.9607283993,190.735710097,187.7639211867,190.7258697364,29387945,0.0,1.0
QQQ,2019-07-22 00:00:00+00:00,192.53,192.94,191.44,191.44,18953596,189.4564632151,189.8599180009,188.3838639064,188.3838639064,18953596,0.0,1.0
QQQ,2019-07-23 00:00:00+00:00,193.79,193.81,192.29,193.58,23786726,190.6963486545,190.7160293758,189.22029456,190.4897010813,23786726,0.0,1.0
QQQ,2019-07-24 00:00:00+00:00,195.15,195.16,193.03,193.05,20422872,192.0346377002,192.0444780609,189.9484812466,189.9681619679,20422872,0.0,1.0
QQQ,2019-07-25 00:00:00+00:00,193.3,194.52,192.93,194.49,23434744,190.2141709836,191.4146949805,189.8500776403,191.3851738986,23434744,0.0,1.0
QQQ,2019-07-26 00:00:00+00:00,195.29,195.55,194.43,194.53,20431243,192.172402749,192.4282521254,191.3261317348,191.4245353411,20431243,0.0,1.0
QQQ,2019-07-29 00:00:00+00:00,194.62,195.18,193.39,195.11,20451652,191.5130985868,192.0641587821,190.3027342293,191.9952762577,20451652,0.0,1.0
QQQ,2019-07-30 00:00:00+00:00,193.78,194.54,192.99,193.13,18705006,190.6865082939,191.4343757018,189.9091198041,190.0468848529,18705006,0.0,1.0
QQQ,2019-07-31 00:00:00+00:00,191.1,194.43,189.32,194.3,41627473,188.049291645,191.3261317348,186.2977074528,191.1982070466,41627473,0.0,1.0
QQQ,2019-08-01 00:00:00+00:00,190.15,194.98,189.23,191.43,63251648,187.1144573851,191.8673515695,186.2091442071,188.3740235458,63251648,0.0,1.0
QQQ,2019-08-02 00:00:00+00:00,187.35,188.99,186.21,188.72,55214006,184.3591564086,185.972975552,183.2373552967,185.7072858149,55214006,0.0,1.0
QQQ,2019-08-05 00:00:00+00:00,180.73,183.51,179.2,183.43,75039971,177.8448376713,180.5804579266,176.3392624949,180.5017350415,75039971,0.0,1.0
QQQ,2019-08-06 00:00:00+00:00,183.26,183.8,181.07,182.4,41897249,180.3344489108,180.8658283848,178.1794099328,179.4881778966,41897249,0.0,1.0
QQQ,2019-08-07 00:00:00+00:00,184.25,184.51,179.89,181.27,49990586,181.3086446132,181.5644939896,177.0182473784,178.3762171454,49990586,0.0,1.0
QQQ,2019-08-08 00:00:00+00:00,188.26,188.32,184.57,185.08,38418084,185.254629226,185.3136713897,181.6235361534,182.1253945455,38418084,0.0,1.0
QQQ,2019-08-09 00:00:00+00:00,186.49,188.0,185.03,187.36,33608926,183.5128853944,184.9987798496,182.0761927424,184.3689967692,33608926,0.0,1.0
QQQ,2019-08-12 00:00:00+00:00,184.35,185.9,183.5,185.34,24642870,181.4070482195,182.9323041172,180.5706175659,182.3812439219,24642870,0.0,1.0
QQQ,2019-08-13 00:00:00+00:00,188.39,189.68,184.02,184.19,40473043,185.3825539141,186.6519604355,181.0823163187,181.2496024494,40473043,0.0,1.0
QQQ,2019-08-14 00:00:00+00:00,182.76,185.95,182.42,185.36,51000548,179.8424308793,182.9815059204,179.5078586179,182.4009246432,51000548,0.0,1.0
QQQ,2019-08-15 00:00:00+00:00,182.55,183.59,181.16,183.0,36848178,179.6357833061,180.6591808116,178.2679731784,180.0785995344,36848178,0.0,1.0
QQQ,2019-08-16 00:00:00+00:00,185.48,185.95,184.1,184.11,34785006,182.5190089707,182.9815059204,181.1610392037,181.1708795644,34785006,0.0,1.0
QQQ,2019-08-19 00:00:00+00:00,188.43,188.83,187.5,188.16,22568634,185.4219153567,185.8155297819,184.506761818,185.1562256196,22568634,0.0,1.0
QQQ,2019-08-20 00:00:00+00:00,186.97,188.64,186.92,187.96,19939552,183.9852227046,185.6285629299,183.9360209015,184.959418407,19939552,0.0,1.0
QQQ,2019-08-21 00:00:00+00:00,188.63,189.23,187.96,188.61,20745478,185.6187225693,186.2091442071,184.959418407,185.599041848,20745478,0.0,1.0
QQQ,2019-08-22 00:00:00+00:00,188.02,189.46,186.54,188.98,24270520,185.0184605708,186.4354725016,183.5620871975,185.9631351913,24270520,0.0,1.0
QQQ,2019-08-23 00:00:00+00:00,182.07,188.45,181.56,186.74,55442893,179.1634459958,185.4415960779,178.6615876037,183.7588944101,55442893,0.0,1.0
QQQ,2019-08-26 00:00:00+00:00,184.82,184.87,183.08,184.14,27689838,181.8695451691,181.9187469723,180.1573224195,181.2004006463,27689838,0.0,1.0
QQQ,2019-08-27 00:00:00+00:00,184.43,186.42,183.71,186.11,28080093,181.4857711045,183.44400287,180.7772651392,183.1389516904,28080093,0.0,1.0
QQQ,2019-08-28 00:00:00+00:00,185.09,185.4,182.91,183.83,21775744,182.1352349061,182.4402860857,179.9900362887,180.8953494667,21775744,0.0,1.0
QQQ,2019-08-29 00:00:00+00:00,187.92,188.46,186.68,187.39,25427207,184.9200569645,185.4514364386,183.6998522464,184.3985178511,25427207,0.0,1.0
QQQ,2019-08-30 00:00:00+00:00,187.47,188.97,186.41,188.93,26332749,184.4772407362,185.9532948307,183.4341625093,185.9139333882,26332749,0.0,1.0
QQQ,2019-09-03 00:00:00+00:00,185.65,187.18,185.03,186.22,28026617,182.6862951014,184.1918702779,182.0761927424,183.2471956574,28026617,0.0,1.0
QQQ,2019-09-04 00:00:00+00:00,188.33,188.49,186.9,187.44,21676335,185.3235117504,185.4809575204,183.9163401802,184.4477196543,21676335,0.0,1.0
QQQ,2019-09-05 00:00:00+00:00,191.78,192.33,190.34,190.41,34060994,188.7184361678,189.2596560025,187.3014242371,187.3703067615,34060994,0.0,1.0
QQQ,2019-09-06 00:00:00+00:00,191.59,192.17,191.17,192.1,19487821,188.5314693158,189.1022102324,188.1181741694,189.033327708,19487821,0.0,1.0
QQQ,2019-09-09 00:00:00+00:00,191.19,192.27,190.22,192.19,24407580,188.1378548906,189.2006138387,187.1833399095,189.1218909537,24407580,0.0,1.0
QQQ,2019-09-10 00:00:00+00:00,190.64,190.74,188.91,190.16,23744687,187.596635056,187.6950386623,185.8942526669,187.1242977457,23744687,0.0,1.0
QQQ,2019-09-11 00:00:00+00:00,192.43,192.53,190.56,191.0,25063617,189.3580596088,189.4564632151,187.5179121709,187.9508880387,25063617,0.0,1.0
QQQ,2019-09-12 00:00:00+00:00,193.23,194.71,192.97,193.61,28689878,190.1452884592,191.6016618325,189.8894390828,190.5192221632,28689878,0.0,1.0
QQQ,2019-09-13 00:00:00+00:00,192.54,193.4,192.29,192.95,27669795,189.4663035757,190.3125745899,189.22029456,189.8697583616,27669795,0.0,1.0
QQQ,2019-09-16 00:00:00+00:00,191.68,192.08,191.11,191.3,20318987,188.6200325615,189.0136469867,188.0591320056,188.2460988576,20318987,0.0,1.0
QQQ,2019-09-17 00:00:00+00:00,192.6,192.6,191.29,191.7,21113675,189.5253457395,189.5253457395,188.2362584969,188.6397132828,21113675,0.0,1.0
QQQ,2019-09-18 00:00:00+00:00,192.52,192.6,190.11,192.2,31173056,189.4466228545,189.5253457395,187.0750959426,189.1317313143,31173056,0.0,1.0
QQQ,2019-09-19 00:00:00+00:00,192.84,194.04,192.47,192.86,26214873,189.7615143946,190.9423576703,189.3974210513,189.7811951159,26214873,0.0,1.0
QQQ,2019-09-20 00:00:00+00:00,190.8,193.31,190.16,193.11,30131528,187.754080826,190.2240113442,187.1242977457,190.0272041316,30131528,0.0,1.0
QQQ,2019-09-23 00:00:00+00:00,190.5,191.07,189.72,190.36,22917563,187.8368874608,188.3989190925,187.0677915436,187.6988446038,22917563,0.38415,1.0
QQQ,2019-09-24 00:00:00+00:00,187.97,191.79,187.15,191.37,41096614,185.342255832,189.1088537853,184.5337190986,188.6947252145,41096614,0.0,1.0
QQQ,2019-09-25 00:00:00+00:00,190.08,190.58,186.21,187.79,36499191,187.42275889,187.9157690933,183.6068599164,185.1647721588,36499191,0.0,1.0
QQQ,2019-09-26 00:00:00+00:00,189.38,190.0,187.98,189.83,27030029,186.7325446053,187.3438772574,185.3521160361,187.1762537883,27030029,0.0,1.0
QQQ,2019-09-27 00:00:00+00:00,187.03,189.83,185.75,189.73,40804222,184.4153966498,187.1762537883,183.1532905293,187.0776517477,40804222,0.0,1.0
QQQ,2019-09-30 00:00:00+00:00,188.81,189.11,187.4,187.79,26559841,186.1705129736,186.4663190956,184.7802242002,185.1647721588,26559841,0.0,1.0
QQQ,2019-10-01 00:00:00+00:00,187.27,190.59,186.96,189.5,32665025,184.6520415474,187.9256292973,184.3463752213,186.8508670541,32665025,0.0,1.0
QQQ,2019-10-02 00:00:00+00:00,184.05,186.03,183.02,186.0,48931982,181.4770558381,183.4293762432,180.4614548192,183.399795631,48931982,0.0,1.0
QQQ,2019-10-03 00:00:00+00:00,186.07,186.21,181.82,184.03,39612315,183.4688170594,183.6068599164,179.2782303313,181.4573354299,39612315,0.0,1.0
QQQ,2019-10-04 00:00:00+00:00,188.81,189.08,186.88,187.08,32752668,186.1705129736,186.4367384834,184.2674935888,184.4646976701,32752668,0.0,1.0
QQQ,2019-10-07 00:00:00+00:00,188.24,189.74,187.91,188.27,21404580,185.6084813418,187.0875119517,185.2830946076,185.638061954,21404580,0.0,1.0
QQQ,2019-10-08 00:00:00+00:00,185.42,187.86,185.27,187.06,33201939,182.8279037951,185.2337935873,182.6800007341,184.444977262,33201939,0.0,1.0
QQQ,2019-10-09 00:00:00+00:00,187.23,188.08,186.43,186.99,20829012,184.6126007311,185.4507180767,183.8237844058,184.3759558335,20829012,0.0,1.0
QQQ,2019-10-10 00:00:00+00:00,188.68,189.43,187.12,187.28,26693780,186.0423303207,186.7818456257,184.5041384864,184.6619017514,26693780,0.0,1.0
QQQ,2019-10-11 00:00:00+00:00,191.11,192.63,190.72,190.83,41428907,188.4383599088,189.9371109268,188.0538119502,188.1622741949,41428907,0.0,1.0
QQQ,2019-10-14 00:00:00+00:00,191.09,191.7,190.65,190.84,15372774,188.4186395007,189.0201119487,187.9847905217,188.172134399,15372774,0.0,1.0
QQQ,2019-10-15 00:00:00+00:00,193.52,193.97,191.56,191.68,23735826,190.8146690887,191.2583782717,188.8820690918,189.0003915406,23735826,0.0,1.0
QQQ,2019-10-16 00:00:00+00:00,193.04,193.53,192.43,192.86,20689207,190.3413792936,190.8245292928,189.7399068455,190.1638956204,20689207,0.0,1.0
QQQ,2019-10-17 00:00:00+00:00,193.55,194.5,192.81,194.2,19161821,190.8442497009,191.7809690872,190.1145946,191.4851629652,19161821,0.0,1.0
QQQ,2019-10-18 00:00:00+00:00,191.69,193.67,190.71,193.2,27719069,189.0102517446,190.9625721497,188.0439517461,190.4991425586,27719069,0.0,1.0
QQQ,2019-10-21 00:00:00+00:00,193.39,193.52,192.14,192.71,15868946,190.6864864359,190.8146690887,189.4539609276,190.0159925594,15868946,0.0,1.0
QQQ,2019-10-22 00:00:00+00:00,191.85,194.42,191.79,194.15,22988988,189.1680150097,191.7020874547,189.1088537853,191.4358619449,22988988,0.0,1.0
QQQ,2019-10-23 00:00:00+00:00,192.22,192.26,191.15,191.46,15198327,189.5328425601,189.5722833764,188.4778007251,188.7834670511,15198327,0.0,1.0
QQQ,2019-10-24 00:00:00+00:00,194.09,194.21,192.74,193.59,19264220,191.3767007205,191.4950231693,190.0455731716,190.8836905172,19264220,0.0,1.0
QQQ,2019-10-25 00:00:00+00:00,195.64,195.74,193.05,193.09,21507115,192.9050323508,193.0036343914,190.3512394976,190.3906803139,21507115,0.0,1.0
QQQ,2019-10-28 00:00:00+00:00,197.57,197.83,196.55,196.57,18842303,194.8080517355,195.0644170413,193.8023109208,193.8220313289,18842303,0.0,1.0
QQQ,2019-10-29 00:00:00+00:00,196.04,197.54,196.01,197.24,18569675,193.2994405134,194.7784711233,193.2698599012,194.4826650014,18569675,0.0,1.0
QQQ,2019-10-30 00:00:00+00:00,196.99,197.32,195.29,196.42,21764311,194.2361598997,194.5615466339,192.5599252085,193.6741282679,21764311,0.0,1.0
QQQ,2019-10-31 00:00:00+00:00,197.08,197.65,195.94,197.56,26801803,194.3249017363,194.8869333681,193.2008384728,194.7981915315,26801803,0.0,1.0
QQQ,2019-11-01 00:00:00+00:00,198.87,198.88,197.63,197.93,22131875,196.0898782641,196.0997384682,194.8672129599,195.1630190819,22131875,0.0,1.0
QQQ,2019-11-04 00:00:00+00:00,200.1,200.53,198.87,200.19,19015855,197.3026833643,197.7266721391,196.0898782641,197.3914252009,19015855,0.0,1.0
QQQ,2019-11-05 00:00:00+00:00,200.21,200.55,199.55,200.35,15048864,197.411145609,197.7463925473,196.7603721406,197.5491884659,15048864,0.0,1.0
QQQ,2019-11-06 00:00:00+00:00,199.76,200.0,198.79,199.98,19725486,196.967436426,197.2040813236,196.0109966316,197.1843609155,19725486,0.0,1.0
QQQ,2019-11-07 00:00:00+00:00,200.43,201.72,199.85,200.76,17832355,197.6280700985,198.900036423,197.0561782626,197.9534568327,17832355,0.0,1.0
QQQ,2019-11-08 00:00:00+00:00,201.23,201.25,199.54,200.07,15272516,198.4168864238,198.4366068319,196.7505119366,197.2731027521,15272516,0.0,1.0
QQQ,2019-11-11 00:00:00+00:00,200.96,201.04,199.94,200.21,10187222,198.150660914,198.2295425465,197.1449200992,197.411145609,10187222,0.0,1.0
QQQ,2019-11-12 00:00:00+00:00,201.54,202.21,200.82,201.13,14778283,198.7225527498,199.3831864222,198.012618057,198.3182843831,14778283,0.0,1.0
QQQ,2019-11-13 00:00:00+00:00,201.59,201.78,200.71,200.84,16110341,198.7718537701,198.9591976474,197.9041558123,198.0323384652,16110341,0.0,1.0
QQQ,2019-11-14 00:00:00+00:00,201.43,201.56,200.22,200.83,17055686,198.6140905051,198.7422731579,197.4210058131,198.0224782611,17055686,0.0,1.0
QQQ,2019-11-15 00:00:00+00:00,202.91,202.91,202.0,202.65,18434519,200.0734007069,200.0734007069,199.1761221369,199.8170354012,18434519,0.0,1.0
QQQ,2019-11-18 00:00:00+00:00,203.07,203.39,201.77,202.59,18408797,200.2311639719,200.5466905021,198.9493374433,199.7578741768,18408797,0.0,1.0
QQQ,2019-11-19 00:00:00+00:00,203.37,203.84,202.59,203.84,16997568,200.5269700939,200.990399685,199.7578741768,200.990399685,16997568,0.0,1.0
QQQ,2019-11-20 00:00:00+00:00,202.15,203.45,200.62,202.84,36706275,199.3240251979,200.6058517265,197.8154139757,200.0043792784,36706275,0.0,1.0
QQQ,2019-11-21 00:00:00+00:00,201.7,202.07,201.07,201.93,17934353,198.8803160149,199.2451435653,198.2591231587,199.1071007084,17934353,0.0,1.0
QQQ,2019-11-22 00:00:00+00:00,201.83,202.32,200.74,202.2,17197019,199.0084986677,199.491648667,197.9337364245,199.3733262182,17197019,0.0,1.0
QQQ,2019-11-25 00:00:00+00:00,204.22,204.26,202.67,202.7,17794718,201.3650874395,201.4045282558,199.8367558093,199.8663364215,17794718,0.0,1.0
QQQ,2019-11-26 00:00:00+00:00,204.61,204.87,204.05,204.35,14812921,201.7496353981,202.0060007039,201.1974639704,201.4932700924,14812921,0.0,1.0
QQQ,2019-11-27 00:00:00+00:00,206.04,206.05,204.89,205.14,17060233,203.1596445796,203.1695047837,202.025721112,202.2722262136,17060233,0.0,1.0
QQQ,2019-11-29 00:00:00+00:00,205.1,205.83,205.0,205.52,9854553,202.2327853974,202.9525802942,202.1341833567,202.6469139682,9854553,0.0,1.0
QQQ,2019-12-02 00:00:00+00:00,203.0,205.18,201.78,205.11,28121020,200.1621425435,202.3116670299,198.9591976474,202.2426456014,28121020,0.0,1.0
QQQ,2019-12-03 00:00:00+00:00,201.41,201.49,199.23,200.21,31104100,198.594370097,198.6732517295,196.4448456105,197.411145609,31104100,0.0,1.0
QQQ,2019-12-04 00:00:00+00:00,202.43,202.91,202.14,202.44,15336754,199.6001109117,200.0734007069,199.3141649938,199.6099711158,15336754,0.0,1.0
QQQ,2019-12-05 00:00:00+00:00,202.83,203.15,201.84,203.15,15038785,199.9945190744,200.3100456045,199.0183588718,200.3100456045,15038785,0.0,1.0
QQQ,2019-12-06 00:00:00+00:00,205.0,205.15,204.15,204.31,16562247,202.1341833567,202.2820864177,201.2960660111,201.4538292761,16562247,0.0,1.0
QQQ,2019-12-09 00:00:00+00:00,204.07,205.59,203.98,204.63,14032175,201.2171843786,202.7159353966,201.128442542,201.7693558063,14032175,0.0,1.0
QQQ,2019-12-10 00:00:00+00:00,203.9,204.88,203.44,204.17,21849714,201.0495609094,202.0158609079,200.5959915224,201.3157864192,21849714,0.0,1.0
QQQ,2019-12-11 00:00:00+00:00,204.98,205.19,204.04,204.36,18897759,202.1144629486,202.321527234,201.1876037664,201.5031302965,18897759,0.0,1.0
QQQ,2019-12-12 00:00:00+00:00,206.51,207.32,204.49,204.77,32704625,203.6230741707,204.4217507001,201.6313129493,201.9073986632,32704625,0.0,1.0
QQQ,2019-12-13 00:00:00+00:00,207.19,207.91,205.96,206.4,32534393,204.2935680472,205.00350274,203.0807629471,203.514611926,32534393,0.0,1.0
QQQ,2019-12-16 00:00:00+00:00,209.27,209.53,208.48,208.55,21366177,206.344490493,206.6008557987,205.5655343717,205.6345558002,21366177,0.0,1.0
QQQ,2019-12-17 00:00:00+00:00,209.39,209.71,209.04,209.54,16034647,206.4628129418,206.7783394719,206.1177057994,206.6107160028,16034647,0.0,1.0
QQQ,2019-12-18 00:00:00+00:00,209.55,210.13,209.33,209.57,15490828,206.6205762068,207.1924680427,206.4036517174,206.640296615,15490828,0.0,1.0
QQQ,2019-12-19 00:00:00+00:00,210.86,210.93,209.62,209.64,17892062,207.9122629395,207.981284368,206.6895976353,206.7093180434,17892062,0.0,1.0
QQQ,2019-12-20 00:00:00+00:00,211.71,212.52,211.27,211.86,27690934,208.7503802851,209.5490568145,208.3165313062,208.8982833461,27690934,0.0,1.0
QQQ,2019-12-23 00:00:00+00:00,211.81,212.15,211.63,212.0,23798671,209.3002345649,209.6362058587,209.1223674093,209.4879832291,23798671,0.45765,1.0
QQQ,2019-12-24 00:00:00+00:00,211.92,212.09,211.44,212.0,7089020,209.4089311599,209.5769168069,208.9346187451,209.4879832291,7089020,0.0,1.0
QQQ,2019-12-26 00:00:00+00:00,213.79,213.81,212.23,212.26,17159310,211.2567732762,211.2765362934,209.7152579279,209.7449024538,17159310,0.0,1.0
QQQ,2019-12-27 00:00:00+00:00,213.61,214.56,213.04,214.54,18142239,211.0789061206,212.0176494417,210.5156601279,211.9978864244,18142239,0.0,1.0
QQQ,2019-12-30 00:00:00+00:00,212.21,213.63,211.16,213.5,21829913,209.6954949106,211.0986691379,208.6579365031,210.9702095255,21829913,0.0,1.0
QQQ,2019-12-31 00:00:00+00:00,212.61,212.76,211.2,211.62,18201585,210.0907552563,210.2389778859,208.6974625377,209.1124859007,18201585,0.0,1.0
QQQ,2020-01-02 00:00:00+00:00,216.16,216.16,213.98,214.4,31014904,213.5986908245,213.5986908245,211.4445219404,211.8595453034,31014904,0.0,1.0
QQQ,2020-01-03 00:00:00+00:00,214.18,215.47,213.28,213.3,27532657,211.6421521132,212.9168667282,210.7528163354,210.7725793527,27532657,0.0,1.0
QQQ,2020-01-06 00:00:00+00:00,215.56,215.59,212.24,212.49,21726989,213.005800306,213.0354448319,209.7251394365,209.9721771526,21726989,0.0,1.0
QQQ,2020-01-07 00:00:00+00:00,215.53,216.14,214.85,215.64,23120994,212.97615578,213.5789278072,212.3042131923,213.0848523751,23120994,0.0,1.0
QQQ,2020-01-08 00:00:00+00:00,217.15,218.14,215.16,215.5,26464212,214.5769601802,215.5552295358,212.6105399602,212.9465112541,26464212,0.0,1.0
QQQ,2020-01-09 00:00:00+00:00,218.99,219.41,217.71,218.94,23641291,216.3951577705,216.8101811335,215.1303246642,216.3457502272,23641291,0.0,1.0
QQQ,2020-01-10 00:00:00+00:00,218.43,219.87,218.04,219.85,21914631,215.8417932865,217.264730531,215.4564144494,217.2449675137,21914631,0.0,1.0
QQQ,2020-01-13 00:00:00+00:00,220.95,220.98,218.98,219.33,22528847,218.3319334645,218.3615779904,216.3852762618,216.7311290643,22528847,0.0,1.0
QQQ,2020-01-14 00:00:00+00:00,220.08,221.21,219.74,220.84,24573340,217.4722422125,218.5888526892,217.1362709187,218.2232368694,24573340,0.0,1.0
QQQ,2020-01-15 00:00:00+00:00,220.17,221.2,219.45,220.2,25742084,217.5611757903,218.5789711805,216.849707168,217.5908203162,25742084,0.0,1.0
QQQ,2020-01-16 00:00:00+00:00,222.28,222.32,220.8,221.27,18804959,219.646174114,219.6857001485,218.1837108348,218.648141741,18804959,0.0,1.0
QQQ,2020-01-17 00:00:00+00:00,223.38,223.56,222.12,223.28,24325167,220.7331400647,220.9110072203,219.4880699757,220.6343249783,24325167,0.0,1.0
QQQ,2020-01-21 00:00:00+00:00,223.28,223.84,222.66,222.76,20813609,220.6343249783,221.1876894623,220.0216714424,220.1204865288,20813609,0.0,1.0
QQQ,2020-01-22 00:00:00+00:00,223.87,225.15,223.59,224.41,20736403,221.2173339882,222.4821670945,220.9406517462,221.7509354549,20736403,0.0,1.0
QQQ,2020-01-23 00:00:00+00:00,224.59,224.69,222.7,223.74,26496113,221.9288026105,222.0276176969,220.061197477,221.0888743758,26496113,0.0,1.0
QQQ,2020-01-24 00:00:00+00:00,222.7,225.88,221.67,225.64,37436483,220.061197477,223.2035172254,219.0434020868,222.966361018,37436483,0.0,1.0
QQQ,2020-01-27 00:00:00+00:00,218.1,219.28,217.18,217.67,42264418,215.5157035012,216.6817215211,214.6066047061,215.0907986296,42264418,0.0,1.0
QQQ,2020-01-28 00:00:00+00:00,221.45,221.96,219.06,219.64,26731876,218.8260088966,219.3299658374,216.464328331,217.0374558322,26731876,0.0,1.0
QQQ,2020-01-29 00:00:00+00:00,221.81,222.93,220.83,222.68,29063128,219.1817432078,220.2884721758,218.2133553608,220.0414344597,29063128,0.0,1.0
QQQ,2020-01-30 00:00:00+00:00,222.6,222.7,219.69,220.38,39568093,219.9623823905,220.061197477,217.0868633755,217.7686874718,39568093,0.0,1.0
QQQ,2020-01-31 00:00:00+00:00,219.07,223.56,218.29,223.53,52015832,216.4742098396,220.9110072203,215.7034521655,220.8813626943,52015832,0.0,1.0
QQQ,2020-02-03 00:00:00+00:00,222.38,222.89,219.99,220.14,25468307,219.7449892004,220.2489461412,217.3833086347,217.5315312644,25468307,0.0,1.0
QQQ,2020-02-04 00:00:00+00:00,227.47,227.86,224.65,225.42,30691211,224.7746770996,225.1600559367,221.9880916623,222.7489678278,30691211,0.0,1.0
QQQ,2020-02-05 00:00:00+00:00,228.22,230.25,226.85,230.21,38534817,225.5157902478,227.5217365023,224.1620235638,227.4822104678,38534817,0.0,1.0
QQQ,2020-02-06 00:00:00+00:00,230.19,230.25,227.98,228.79,22467077,227.4624474505,227.5217365023,225.2786340404,226.0790362405,22467077,0.0,1.0
QQQ,2020-02-07 00:00:00+00:00,229.2,230.44,228.54,229.16,25884933,226.4841780948,227.7094851666,225.8319985244,226.4446520603,25884933,0.0,1.0
QQQ,2020-02-10 00:00:00+00:00,231.97,231.98,228.38,228.44,21478925,229.2213559889,229.2312374976,225.6738943861,225.733183438,21478925,0.0,1.0
QQQ,2020-02-11 00:00:00+00:00,232.01,234.02,231.4,233.25,30197983,229.2608820235,231.2470652607,228.6581099963,230.4861890952,30197983,0.0,1.0
QQQ,2020-02-12 00:00:00+00:00,234.27,234.38,232.8,233.38,24471275,231.4941029768,231.6027995719,230.0415212063,230.6146487076,24471275,0.0,1.0
QQQ,2020-02-13 00:00:00+00:00,233.97,234.93,232.36,232.64,22773159,231.1976577175,232.1462825472,229.606734826,229.883417068,22773159,0.0,1.0
QQQ,2020-02-14 00:00:00+00:00,234.64,234.86,233.55,234.34,23438530,231.8597187966,232.0771119867,230.7826343545,231.5632735373,23438530,0.0,1.0
QQQ,2020-02-18 00:00:00+00:00,234.73,235.17,233.25,233.5,24521242,231.9486523744,232.3834387546,230.4861890952,230.7332268113,24521242,0.0,1.0
QQQ,2020-02-19 00:00:00+00:00,236.98,237.47,235.85,236.13,22230464,234.171991819,234.6561857425,233.0553813424,233.3320635844,22230464,0.0,1.0
QQQ,2020-02-20 00:00:00+00:00,234.78,236.95,231.88,236.46,42604016,231.9980599176,234.1423472931,229.1324224111,233.6581533696,42604016,0.0,1.0
QQQ,2020-02-21 00:00:00+00:00,230.27,234.01,229.32,233.61,66058611,227.5414995196,231.2371837521,226.6027561986,230.8419234064,66058611,0.0,1.0
QQQ,2020-02-24 00:00:00+00:00,221.39,224.25,220.26,221.68,84522551,218.7667198448,221.5928313166,217.6501093681,219.0532835954,84522551,0.0,1.0
QQQ,2020-02-25 00:00:00+00:00,215.37,223.99,214.74,223.25,97742982,212.8180516417,221.3359120919,212.1955165972,220.6046804523,97742982,0.0,1.0
QQQ,2020-02-26 00:00:00+00:00,216.48,220.28,214.9,216.71,80400053,213.9148991011,217.6698723854,212.3536207355,214.1421737999,80400053,0.0,1.0
QQQ,2020-02-27 00:00:00+00:00,205.64,216.42,205.5,210.9,121822562,203.2033437322,213.8556100492,203.0650026112,208.4010172784,121822562,0.0,1.0
QQQ,2020-02-28 00:00:00+00:00,205.8,207.17,198.17,198.64,149247073,203.3614478705,204.7152145546,195.821856776,196.2862876822,149247073,0.0,1.0
QQQ,2020-03-02 00:00:00+00:00,216.42,216.57,205.94,208.88,112933945,213.8556100492,214.0038326789,203.4997889915,206.4049525325,112933945,0.0,1.0
QQQ,2020-03-03 00:00:00+00:00,209.48,219.61,207.62,217.11,131953546,206.9978430511,217.0078113063,205.1598824435,214.5374341456,131953546,0.0,1.0
QQQ,2020-03-04 00:00:00+00:00,218.22,218.33,211.37,213.32,73086209,215.634281605,215.7429782,208.8654481846,210.7923423699,73086209,0.0,1.0
QQQ,2020-03-05 00:00:00+00:00,211.59,216.36,210.1,212.69,78705458,209.0828413747,213.7963209974,207.6104965869,210.1698073254,78705458,0.0,1.0
QQQ,2020-03-06 00:00:00+00:00,208.02,209.15,202.91,204.67,89828392,205.5551427892,206.6717532659,200.5056918727,202.2448373939,89828392,0.0,1.0
